Event date,Event,Ticket ID,Payment date,Ticket price buyer,Original ticket price,Ticket listing price,Revenue,Event ID,Seller user ID,Buyer user ID,Listing created Date,Meets ticket Fairshare conditions? (Yes / No),Refund created Date,Kickback,Fairshare,Ratio,Ticket_Class
2024-05-26,Lucky Llama,24962383.0,2024-04-25,74.62,72.0,69.0,5.7,dcd3cee8-dbe6-48fa-a229-f544c6857872,7333353.0,11110676.0,2024-04-25,False,,0.57,0.57,1.0,AL
2024-05-31,Daring Dragon,25436992.0,2024-05-29,37.85,61.6,35.0,2.89,5e160574-2903-43c6-bf2b-9091ba693c26,13035857.0,8622825.0,2024-05-18,False,,0.29,0.29,1.0,C
2024-05-24,Hungry Hedgehog,25470042.0,2024-05-20,86.52,80.0,80.0,6.62,a9f8217c-e4ac-45de-a588-36521e661c14,5670173.0,5263306.0,2024-05-20,False,,0.66,0.66,1.0,CB
2024-05-27,Brilliant Banjo,25633533.0,2024-05-27,108.15,117.04,100.0,8.26,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,9957991.0,1655573.0,2024-05-27,False,,0.83,0.83,1.0,BG
2024-05-29,Curious Cactus,25506716.0,2024-05-24,58.4,76.16,54.0,4.48,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13108189.0,11997165.0,2024-05-22,False,,0.45,0.45,1.0,G
2024-05-29,Curious Cactus,24649062.0,2024-04-05,98.84,76.16,91.39,7.55,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2567272.0,12979746.0,2024-04-05,False,,0.76,0.76,1.0,G
2024-05-31,Daring Dragon,24948765.0,2024-04-28,91.93,84.0,85.0,7.02,5e160574-2903-43c6-bf2b-9091ba693c26,3332800.0,746207.0,2024-04-24,False,,0.7,0.7,1.0,A
2024-05-05,Golden Giraffe,25157284.0,2024-05-05,48.67,61.6,45.0,3.72,e0d78d5c-7086-4d89-87ef-b1388f842f2c,7189217.0,11067019.0,2024-05-05,False,,0.37,0.37,1.0,E
2024-05-08,Fancy Flamingo,25171807.0,2024-05-07,64.89,95.0,60.0,4.96,6914373f-7098-4132-a8de-5af04c8204b7,185970.0,6661644.0,2024-05-06,False,,0.5,0.5,1.0,Q
2024-05-05,Golden Giraffe,24903357.0,2024-04-22,79.95,61.6,73.92,6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,185970.0,7531565.0,2024-04-22,True,,0.61,4.31,7.0655737704918025,E
2024-05-24,Hungry Hedgehog,25513635.0,2024-05-22,152.63,150.0,141.12,11.67,a9f8217c-e4ac-45de-a588-36521e661c14,6754298.0,10460546.0,2024-05-22,False,,1.17,1.17,1.0,Q
2024-05-08,Fancy Flamingo,25129412.0,2024-05-03,78.73,72.8,72.8,6.02,6914373f-7098-4132-a8de-5af04c8204b7,2653645.0,2855617.0,2024-05-03,False,,0.6,0.6,1.0,AE
2024-05-26,Lucky Llama,25602474.0,2024-05-25,64.89,95.3,60.0,4.96,dcd3cee8-dbe6-48fa-a229-f544c6857872,707148.0,59416.0,2024-05-25,False,,0.5,0.5,1.0,X
2024-05-24,Hungry Hedgehog,25569940.0,2024-05-24,96.9,89.6,89.6,7.4,a9f8217c-e4ac-45de-a588-36521e661c14,74204.0,8434315.0,2024-05-24,False,,0.74,0.74,1.0,BU
2024-05-24,Hungry Hedgehog,25533414.0,2024-05-23,116.29,119.0,107.52,8.89,a9f8217c-e4ac-45de-a588-36521e661c14,12398825.0,13817577.0,2024-05-23,False,,0.89,0.89,1.0,AI
2024-05-29,Curious Cactus,25144680.0,2024-05-04,94.48,87.36,87.36,7.22,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1733428.0,12122936.0,2024-05-04,False,,0.72,0.72,1.0,E
2024-05-05,Golden Giraffe,25159718.0,2024-05-05,54.08,61.6,50.0,4.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,11347.0,13075972.0,2024-05-05,False,,0.41,0.41,1.0,E
2024-05-31,Daring Dragon,25355775.0,2024-05-25,32.45,72.8,30.0,2.48,5e160574-2903-43c6-bf2b-9091ba693c26,656071.0,13835823.0,2024-05-15,False,,0.25,0.25,1.0,B
2024-05-25,Jubilant Jellybean,25543691.0,2024-05-23,152.63,150.0,141.12,11.67,2772b208-9bd2-4817-a281-af19555e0ec5,581093.0,11830223.0,2024-05-23,False,,1.17,1.17,1.0,Q
2024-05-29,Curious Cactus,25655972.0,2024-05-29,45.42,53.76,42.0,3.47,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,12242176.0,1161351.0,2024-05-28,False,,0.35,0.35,1.0,J
2024-05-31,Daring Dragon,25685117.0,2024-05-30,35.12,72.8,32.48,2.68,5e160574-2903-43c6-bf2b-9091ba693c26,1912739.0,1754857.0,2024-05-29,False,,0.27,0.27,1.0,B
2024-05-31,Daring Dragon,22086289.0,2023-12-13,68.68,61.6,63.5,5.26,5e160574-2903-43c6-bf2b-9091ba693c26,10867098.0,9370527.0,2023-10-10,False,,0.53,0.53,1.0,C
2024-05-25,Jubilant Jellybean,25558591.0,2024-05-24,116.29,100.35,107.52,8.9,2772b208-9bd2-4817-a281-af19555e0ec5,10415500.0,10465235.0,2024-05-24,True,,0.89,0.9,1.0112359550561798,BO
2024-05-25,Jubilant Jellybean,25562303.0,2024-05-24,152.63,117.6,141.12,11.67,2772b208-9bd2-4817-a281-af19555e0ec5,6628926.0,1410869.0,2024-05-24,True,,1.17,8.23,7.034188034188035,AN
2024-05-31,Daring Dragon,25590030.0,2024-05-29,32.45,72.8,30.0,2.48,5e160574-2903-43c6-bf2b-9091ba693c26,13842630.0,2863869.0,2024-05-25,False,,0.25,0.25,1.0,B
2024-05-31,Daring Dragon,24810744.0,2024-04-18,70.3,72.8,65.0,5.38,5e160574-2903-43c6-bf2b-9091ba693c26,1402776.0,2300536.0,2024-04-16,False,,0.54,0.54,1.0,B
2024-05-31,Daring Dragon,24948766.0,2024-04-28,91.93,84.0,85.0,7.02,5e160574-2903-43c6-bf2b-9091ba693c26,3332800.0,746207.0,2024-04-24,False,,0.7,0.7,1.0,A
2024-05-05,Golden Giraffe,25084041.0,2024-05-05,79.95,61.6,73.92,6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,568479.0,507231.0,2024-05-01,True,,0.61,4.31,7.0655737704918025,E
2024-05-27,Brilliant Banjo,25604659.0,2024-05-26,129.78,120.0,120.0,9.92,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,13613975.0,4429138.0,2024-05-25,False,,0.99,0.99,1.0,BE
2024-05-25,Jubilant Jellybean,25581955.0,2024-05-25,116.29,110.0,107.52,8.89,2772b208-9bd2-4817-a281-af19555e0ec5,11441648.0,13817191.0,2024-05-25,False,,0.89,0.89,1.0,BA
2024-05-31,Daring Dragon,25723971.0,2024-05-31,18.39,61.6,17.0,1.4,5e160574-2903-43c6-bf2b-9091ba693c26,3635729.0,836554.0,2024-05-31,False,,0.14,0.14,1.0,C
2024-05-05,Golden Giraffe,25088812.0,2024-05-01,66.62,61.6,61.6,5.09,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1718990.0,13330560.0,2024-05-01,False,,0.51,0.51,1.0,E
2024-05-26,Lucky Llama,25189180.0,2024-05-08,82.19,95.3,76.0,6.28,dcd3cee8-dbe6-48fa-a229-f544c6857872,151821.0,6910530.0,2024-05-07,False,,0.63,0.63,1.0,X
2024-05-24,Hungry Hedgehog,25286818.0,2024-05-12,163.91,126.3,151.56,12.53,a9f8217c-e4ac-45de-a588-36521e661c14,13480035.0,8575652.0,2024-05-12,True,,1.25,8.84,7.072,AD
2024-05-24,Hungry Hedgehog,25564749.0,2024-05-24,116.29,100.0,107.52,8.9,a9f8217c-e4ac-45de-a588-36521e661c14,10711981.0,13705987.0,2024-05-24,True,,0.89,1.07,1.202247191011236,BI
2024-05-31,Daring Dragon,25601029.0,2024-05-30,32.45,72.8,30.0,2.48,5e160574-2903-43c6-bf2b-9091ba693c26,734811.0,282396.0,2024-05-25,False,,0.25,0.25,1.0,B
2024-05-25,Jubilant Jellybean,25602975.0,2024-05-25,116.29,90.0,107.52,8.89,2772b208-9bd2-4817-a281-af19555e0ec5,13480035.0,10205006.0,2024-05-25,True,,0.89,6.07,6.820224719101124,CC
2024-05-25,Jubilant Jellybean,25566551.0,2024-05-24,116.29,89.6,107.52,8.89,2772b208-9bd2-4817-a281-af19555e0ec5,13605300.0,1229722.0,2024-05-24,True,,0.89,6.27,7.044943820224718,CG
2024-05-26,Lucky Llama,25601864.0,2024-05-25,64.89,70.0,60.0,4.96,dcd3cee8-dbe6-48fa-a229-f544c6857872,3059169.0,3803290.0,2024-05-25,False,,0.5,0.5,1.0,AN
2024-05-05,Golden Giraffe,25108389.0,2024-05-03,54.08,72.8,50.0,4.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,6623835.0,11715939.0,2024-05-02,False,,0.41,0.41,1.0,D
2024-05-05,Golden Giraffe,25160691.0,2024-05-05,66.62,61.6,61.6,5.1,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13441303.0,46488.0,2024-05-05,False,,0.51,0.51,1.0,E
2024-05-24,Hungry Hedgehog,25512877.0,2024-05-22,96.9,89.6,89.6,8.18,a9f8217c-e4ac-45de-a588-36521e661c14,13800735.0,3981675.0,2024-05-22,False,,0.82,0.82,1.0,BU
2024-05-31,Daring Dragon,25165796.0,2024-05-09,45.0,50.4,41.61,3.44,5e160574-2903-43c6-bf2b-9091ba693c26,3884962.0,6891833.0,2024-05-06,False,,0.34,0.34,1.0,D
2024-05-24,Hungry Hedgehog,25485814.0,2024-05-21,115.5,89.0,106.8,8.83,a9f8217c-e4ac-45de-a588-36521e661c14,2469362.0,13479352.0,2024-05-21,True,,0.88,6.23,7.079545454545455,BW
2024-05-26,Lucky Llama,25617322.0,2024-05-26,62.73,106.5,58.0,4.79,dcd3cee8-dbe6-48fa-a229-f544c6857872,13855414.0,10493850.0,2024-05-26,False,,0.48,0.48,1.0,R
2024-05-31,Daring Dragon,25109876.0,2024-05-31,27.04,72.8,25.0,2.07,5e160574-2903-43c6-bf2b-9091ba693c26,10453791.0,181388.0,2024-05-02,False,,0.21,0.21,1.0,B
2024-05-08,Fancy Flamingo,25213365.0,2024-05-08,32.45,72.0,30.0,2.48,6914373f-7098-4132-a8de-5af04c8204b7,8028386.0,1039974.0,2024-05-08,False,,0.25,0.25,1.0,AH
2024-05-24,Hungry Hedgehog,25512983.0,2024-05-23,127.32,117.6,117.73,10.75,a9f8217c-e4ac-45de-a588-36521e661c14,13800735.0,6350740.0,2024-05-22,False,,1.08,1.08,1.0,AL
2024-05-29,Curious Cactus,25674361.0,2024-05-29,48.66,87.36,44.99,3.72,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,11441648.0,1757696.0,2024-05-29,False,,0.37,0.37,1.0,E
2024-05-31,Daring Dragon,25687860.0,2024-05-29,25.96,72.8,24.0,1.98,5e160574-2903-43c6-bf2b-9091ba693c26,1429756.0,675977.0,2024-05-29,False,,0.2,0.2,1.0,B
2024-05-31,Daring Dragon,25059304.0,2024-05-09,56.94,72.8,52.65,4.35,5e160574-2903-43c6-bf2b-9091ba693c26,81602.0,972628.0,2024-04-29,False,,0.44,0.44,1.0,B
2024-05-05,Golden Giraffe,25060219.0,2024-04-29,72.5,61.6,67.04,5.54,e0d78d5c-7086-4d89-87ef-b1388f842f2c,596968.0,13588471.0,2024-04-29,True,,0.55,1.04,1.8909090909090909,E
2024-05-29,Curious Cactus,25371005.0,2024-05-26,64.89,87.36,60.0,4.96,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,84814.0,8660779.0,2024-05-16,False,,0.5,0.5,1.0,E
2024-05-25,Jubilant Jellybean,25515445.0,2024-05-22,102.96,95.2,95.2,8.7,2772b208-9bd2-4817-a281-af19555e0ec5,13800735.0,4358818.0,2024-05-22,False,,0.87,0.87,1.0,BX
2024-05-25,Jubilant Jellybean,25566637.0,2024-05-24,116.29,116.21,107.52,8.89,2772b208-9bd2-4817-a281-af19555e0ec5,13829459.0,12588630.0,2024-05-24,False,,0.89,0.89,1.0,AS
2024-05-31,Daring Dragon,24908227.0,2024-04-26,65.41,50.4,60.48,4.99,5e160574-2903-43c6-bf2b-9091ba693c26,1770076.0,9525408.0,2024-04-22,False,,0.5,0.5,1.0,D
2024-05-05,Golden Giraffe,25074030.0,2024-04-30,64.89,72.8,60.0,4.96,e0d78d5c-7086-4d89-87ef-b1388f842f2c,713574.0,12685476.0,2024-04-30,False,,0.5,0.5,1.0,D
2024-05-05,Golden Giraffe,25134447.0,2024-05-04,64.89,61.6,60.0,4.96,e0d78d5c-7086-4d89-87ef-b1388f842f2c,8336948.0,2305454.0,2024-05-04,False,,0.5,0.5,1.0,E
2024-05-25,Jubilant Jellybean,25492729.0,2024-05-21,136.81,126.5,126.5,10.46,2772b208-9bd2-4817-a281-af19555e0ec5,11562836.0,13284997.0,2024-05-21,False,,1.05,1.05,1.0,AD
2024-05-05,Golden Giraffe,25046233.0,2024-04-28,79.95,61.6,73.92,6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,3986711.0,10680020.0,2024-04-28,True,,0.61,4.31,7.0655737704918025,E
2024-05-08,Fancy Flamingo,25205857.0,2024-05-08,85.99,95.2,79.51,6.58,6914373f-7098-4132-a8de-5af04c8204b7,1912739.0,900576.0,2024-05-08,False,,0.66,0.66,1.0,P
2024-05-26,Lucky Llama,25356940.0,2024-05-24,86.52,117.7,80.0,6.61,dcd3cee8-dbe6-48fa-a229-f544c6857872,9793636.0,2566285.0,2024-05-15,False,,0.66,0.66,1.0,M
2024-05-31,Daring Dragon,25562370.0,2024-05-28,29.2,72.8,27.0,2.23,5e160574-2903-43c6-bf2b-9091ba693c26,1364561.0,1190301.0,2024-05-24,False,,0.22,0.22,1.0,B
2024-05-26,Lucky Llama,25244720.0,2024-05-10,70.3,65.0,65.0,5.37,dcd3cee8-dbe6-48fa-a229-f544c6857872,12429725.0,3506436.0,2024-05-10,False,,0.54,0.54,1.0,AQ
2024-05-25,Jubilant Jellybean,25347431.0,2024-05-15,116.29,89.6,107.52,8.89,2772b208-9bd2-4817-a281-af19555e0ec5,537587.0,11546808.0,2024-05-15,True,,0.89,6.27,7.044943820224718,CG
2024-05-08,Fancy Flamingo,25169941.0,2024-05-06,54.08,70.0,50.0,4.14,6914373f-7098-4132-a8de-5af04c8204b7,2362103.0,13643819.0,2024-05-06,False,,0.41,0.41,1.0,AK
2024-05-31,Daring Dragon,25693761.0,2024-05-30,37.85,61.6,35.0,2.89,5e160574-2903-43c6-bf2b-9091ba693c26,13881200.0,1038584.0,2024-05-30,False,,0.29,0.29,1.0,C
2024-05-25,Jubilant Jellybean,25561454.0,2024-05-24,116.29,89.6,107.52,8.89,2772b208-9bd2-4817-a281-af19555e0ec5,537587.0,13211227.0,2024-05-24,True,,0.89,6.27,7.044943820224718,CG
2024-05-25,Jubilant Jellybean,25286251.0,2024-05-12,116.29,89.6,107.52,8.9,2772b208-9bd2-4817-a281-af19555e0ec5,9140430.0,11726558.0,2024-05-12,True,,0.89,6.27,7.044943820224718,CG
2024-05-05,Golden Giraffe,25152211.0,2024-05-05,66.62,61.6,61.6,5.1,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1035014.0,13636473.0,2024-05-05,False,,0.51,0.51,1.0,E
2024-05-31,Daring Dragon,25240554.0,2024-05-11,59.48,72.8,55.0,4.55,5e160574-2903-43c6-bf2b-9091ba693c26,13580304.0,1439415.0,2024-05-10,False,,0.46,0.46,1.0,B
2024-05-31,Daring Dragon,25505907.0,2024-05-30,32.45,72.8,30.0,2.48,5e160574-2903-43c6-bf2b-9091ba693c26,13430855.0,10173167.0,2024-05-22,False,,0.25,0.25,1.0,B
2024-05-24,Hungry Hedgehog,25562014.0,2024-05-24,108.04,100.0,99.91,9.12,a9f8217c-e4ac-45de-a588-36521e661c14,13830775.0,11109663.0,2024-05-24,False,,0.91,0.91,1.0,BI
2024-05-24,Hungry Hedgehog,25552311.0,2024-05-24,116.29,89.6,107.52,8.9,a9f8217c-e4ac-45de-a588-36521e661c14,6125706.0,9073323.0,2024-05-24,True,,0.89,6.27,7.044943820224718,BU
2024-05-26,Lucky Llama,25504080.0,2024-05-22,80.03,95.3,74.0,6.12,dcd3cee8-dbe6-48fa-a229-f544c6857872,1636134.0,9777720.0,2024-05-22,False,,0.61,0.61,1.0,X
2024-05-29,Curious Cactus,25672160.0,2024-05-29,67.05,87.36,62.0,5.12,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13845493.0,3219152.0,2024-05-29,False,,0.51,0.51,1.0,E
2024-05-24,Hungry Hedgehog,25524302.0,2024-05-23,116.29,100.0,107.52,8.9,a9f8217c-e4ac-45de-a588-36521e661c14,1049518.0,5394130.0,2024-05-23,True,,0.89,1.07,1.202247191011236,BI
2024-05-31,Daring Dragon,21831181.0,2023-09-23,94.48,72.8,87.36,7.22,5e160574-2903-43c6-bf2b-9091ba693c26,138613.0,8063646.0,2023-09-23,True,,0.72,5.1,7.083333333333333,B
2024-05-29,Curious Cactus,25054536.0,2024-04-29,127.91,98.56,118.27,9.77,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,507677.0,1152227.0,2024-04-29,True,,0.98,6.9,7.040816326530613,B
2024-05-29,Curious Cactus,25092441.0,2024-05-01,113.37,87.36,104.83,8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,9517901.0,11916757.0,2024-05-01,True,,0.87,6.11,7.022988505747127,E
2024-05-31,Daring Dragon,25474097.0,2024-05-21,37.85,72.8,35.0,2.89,5e160574-2903-43c6-bf2b-9091ba693c26,485288.0,91183.0,2024-05-20,False,,0.29,0.29,1.0,B
2024-05-24,Hungry Hedgehog,25550422.0,2024-05-24,116.29,89.6,107.52,8.9,a9f8217c-e4ac-45de-a588-36521e661c14,4395884.0,541901.0,2024-05-24,True,,0.89,6.27,7.044943820224718,BU
2024-05-29,Curious Cactus,24511019.0,2024-03-27,113.37,87.36,104.83,8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,9019865.0,3610098.0,2024-03-27,True,,0.87,6.11,7.022988505747127,E
2024-05-29,Curious Cactus,25101564.0,2024-05-02,113.37,87.36,104.83,8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,3657422.0,1770981.0,2024-05-02,True,,0.87,6.11,7.022988505747127,E
2024-05-25,Jubilant Jellybean,25579328.0,2024-05-24,108.15,100.0,100.0,8.26,2772b208-9bd2-4817-a281-af19555e0ec5,12229374.0,2444923.0,2024-05-24,False,,0.83,0.83,1.0,BS
2024-05-31,Daring Dragon,25736124.0,2024-05-31,37.5,72.8,34.68,2.86,5e160574-2903-43c6-bf2b-9091ba693c26,1912739.0,5662407.0,2024-05-31,False,,0.29,0.29,1.0,B
2024-05-27,Brilliant Banjo,25342507.0,2024-05-22,205.49,277.0,190.0,15.7,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,13737327.0,309417.0,2024-05-15,False,,1.57,1.57,1.0,F
2024-05-23,Electric Emu,25497671.0,2024-05-22,29.99,85.0,27.73,2.3,62df8913-4e36-4cb0-a971-44b8ccff3d7b,8386953.0,4966501.0,2024-05-21,False,,0.23,0.23,1.0,AO
2024-05-25,Jubilant Jellybean,25581935.0,2024-05-25,116.29,110.0,107.52,8.89,2772b208-9bd2-4817-a281-af19555e0ec5,11441648.0,217247.0,2024-05-25,False,,0.89,0.89,1.0,BA
2024-05-29,Curious Cactus,24696138.0,2024-04-08,98.84,76.16,91.39,7.55,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,3650058.0,7662006.0,2024-04-08,True,,0.76,5.33,7.0131578947368425,G
2024-05-29,Curious Cactus,25107386.0,2024-05-03,127.91,98.56,118.27,9.77,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13615072.0,5251790.0,2024-05-02,True,,0.98,6.9,7.040816326530613,B
2024-05-05,Golden Giraffe,25158518.0,2024-05-05,52.99,61.6,49.0,4.04,e0d78d5c-7086-4d89-87ef-b1388f842f2c,10140145.0,1844072.0,2024-05-05,False,,0.4,0.4,1.0,E
2024-05-27,Brilliant Banjo,25517026.0,2024-05-24,110.0,117.0,101.71,8.42,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,5157991.0,3345536.0,2024-05-22,False,,0.84,0.84,1.0,BH
2024-05-25,Jubilant Jellybean,25540249.0,2024-05-23,116.29,89.6,107.52,8.89,2772b208-9bd2-4817-a281-af19555e0ec5,537587.0,10923376.0,2024-05-23,True,,0.89,6.27,7.044943820224718,CG
2024-05-31,Daring Dragon,25726591.0,2024-05-31,21.5,72.8,19.88,1.64,5e160574-2903-43c6-bf2b-9091ba693c26,1912739.0,13909803.0,2024-05-31,False,,0.16,0.16,1.0,B
2024-05-25,Jubilant Jellybean,25509553.0,2024-05-22,96.92,89.6,89.61,8.19,2772b208-9bd2-4817-a281-af19555e0ec5,13800735.0,12094937.0,2024-05-22,False,,0.82,0.82,1.0,CG
2024-05-31,Daring Dragon,25526987.0,2024-05-28,32.45,72.8,30.0,2.48,5e160574-2903-43c6-bf2b-9091ba693c26,1164487.0,7330914.0,2024-05-23,False,,0.25,0.25,1.0,B
2024-05-24,Hungry Hedgehog,25466275.0,2024-05-20,152.63,152.0,141.12,11.67,a9f8217c-e4ac-45de-a588-36521e661c14,372281.0,6568389.0,2024-05-20,False,,1.17,1.17,1.0,P
2024-05-08,Fancy Flamingo,25170643.0,2024-05-06,55.5,72.8,51.31,4.25,6914373f-7098-4132-a8de-5af04c8204b7,5948398.0,433398.0,2024-05-06,False,,0.43,0.43,1.0,AE
2024-05-23,Electric Emu,25485127.0,2024-05-22,91.93,210.0,85.0,7.02,62df8913-4e36-4cb0-a971-44b8ccff3d7b,155918.0,3526042.0,2024-05-21,False,,0.7,0.7,1.0,D
2024-05-05,Golden Giraffe,25160637.0,2024-05-05,54.08,61.6,50.0,4.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,10599043.0,6862978.0,2024-05-05,False,,0.41,0.41,1.0,E
2024-05-31,Daring Dragon,25286184.0,2024-05-24,32.45,72.8,30.0,2.48,5e160574-2903-43c6-bf2b-9091ba693c26,3525282.0,13539668.0,2024-05-12,False,,0.25,0.25,1.0,B
2024-05-31,Daring Dragon,24629520.0,2024-04-10,78.73,72.8,72.8,6.02,5e160574-2903-43c6-bf2b-9091ba693c26,681234.0,1631784.0,2024-04-04,False,,0.6,0.6,1.0,B
2024-05-23,Electric Emu,25485752.0,2024-05-23,50.83,95.0,47.0,3.88,62df8913-4e36-4cb0-a971-44b8ccff3d7b,725087.0,10764123.0,2024-05-21,False,,0.39,0.39,1.0,AH
2024-05-31,Daring Dragon,24798039.0,2024-04-15,77.88,72.8,72.01,5.95,5e160574-2903-43c6-bf2b-9091ba693c26,6578746.0,214235.0,2024-04-15,False,,0.6,0.6,1.0,B
2024-05-26,Lucky Llama,25611349.0,2024-05-26,69.99,85.0,64.71,5.36,dcd3cee8-dbe6-48fa-a229-f544c6857872,3141790.0,3522595.0,2024-05-26,False,,0.54,0.54,1.0,AD
2024-05-24,Hungry Hedgehog,25506192.0,2024-05-22,109.02,84.0,100.8,8.33,a9f8217c-e4ac-45de-a588-36521e661c14,12213494.0,11004962.0,2024-05-22,True,,0.83,5.88,7.0843373493975905,BZ
2024-05-23,Electric Emu,25531967.0,2024-05-23,46.5,95.0,43.0,3.56,62df8913-4e36-4cb0-a971-44b8ccff3d7b,11931165.0,6672406.0,2024-05-23,False,,0.36,0.36,1.0,AH
2024-05-08,Fancy Flamingo,25186306.0,2024-05-07,53.5,72.8,49.47,4.08,6914373f-7098-4132-a8de-5af04c8204b7,1912739.0,3934762.0,2024-05-07,False,,0.41,0.41,1.0,AE
2024-05-05,Golden Giraffe,25065373.0,2024-04-30,79.95,61.6,73.92,6.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,368730.0,6772549.0,2024-04-30,False,,0.61,0.61,1.0,E
2024-05-08,Fancy Flamingo,25207216.0,2024-05-08,53.99,72.8,49.92,4.14,6914373f-7098-4132-a8de-5af04c8204b7,1912739.0,15547.0,2024-05-08,False,,0.41,0.41,1.0,AE
2024-05-23,Electric Emu,25485829.0,2024-05-21,54.08,95.0,50.0,4.13,62df8913-4e36-4cb0-a971-44b8ccff3d7b,185970.0,11614179.0,2024-05-21,False,,0.41,0.41,1.0,AH
2024-05-05,Golden Giraffe,25140180.0,2024-05-04,62.73,61.6,58.0,4.79,e0d78d5c-7086-4d89-87ef-b1388f842f2c,168072.0,6891059.0,2024-05-04,False,,0.48,0.48,1.0,E
2024-05-05,Golden Giraffe,25158081.0,2024-05-05,50.83,61.6,47.0,3.88,e0d78d5c-7086-4d89-87ef-b1388f842f2c,2063766.0,2961776.0,2024-05-05,False,,0.39,0.39,1.0,E
2024-05-08,Fancy Flamingo,25205722.0,2024-05-08,45.42,72.8,42.0,3.47,6914373f-7098-4132-a8de-5af04c8204b7,13674824.0,1689153.0,2024-05-08,False,,0.35,0.35,1.0,AE
2024-05-08,Fancy Flamingo,25214218.0,2024-05-08,43.26,37.0,40.0,3.3,6914373f-7098-4132-a8de-5af04c8204b7,1900335.0,12261228.0,2024-05-08,True,,0.33,0.5,1.5151515151515151,BF
2024-05-25,Jubilant Jellybean,25485890.0,2024-05-21,75.71,89.6,70.0,5.79,2772b208-9bd2-4817-a281-af19555e0ec5,5287363.0,11095701.0,2024-05-21,False,,0.58,0.58,1.0,CG
2024-05-26,Lucky Llama,25511850.0,2024-05-25,64.89,95.3,60.0,4.96,dcd3cee8-dbe6-48fa-a229-f544c6857872,7877099.0,11976049.0,2024-05-22,False,,0.5,0.5,1.0,X
2024-05-27,Brilliant Banjo,25634799.0,2024-05-27,116.84,117.04,108.04,8.81,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,8185699.0,9486977.0,2024-05-27,False,,0.88,0.88,1.0,BG
2024-05-29,Curious Cactus,24661366.0,2024-04-06,113.37,87.36,104.83,8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,616020.0,12414301.0,2024-04-06,False,,0.87,0.87,1.0,E
2024-05-23,Electric Emu,25483402.0,2024-05-23,32.45,95.0,30.0,2.48,62df8913-4e36-4cb0-a971-44b8ccff3d7b,3764990.0,13805505.0,2024-05-21,False,,0.25,0.25,1.0,AH
2024-05-05,Golden Giraffe,25099091.0,2024-05-02,69.22,61.6,64.0,5.29,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13552806.0,1796325.0,2024-05-02,False,,0.53,0.53,1.0,E
2024-05-24,Hungry Hedgehog,25491068.0,2024-05-21,140.6,125.0,130.0,10.74,a9f8217c-e4ac-45de-a588-36521e661c14,13753511.0,13763138.0,2024-05-21,False,,1.07,1.07,1.0,AE
2024-05-31,Daring Dragon,25707272.0,2024-05-31,27.0,72.8,24.96,2.07,5e160574-2903-43c6-bf2b-9091ba693c26,1912739.0,13831868.0,2024-05-30,False,,0.21,0.21,1.0,B
2024-05-29,Curious Cactus,24083676.0,2024-02-28,84.31,64.96,77.95,6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,12909507.0,1862091.0,2024-02-28,True,,0.65,4.55,6.999999999999999,I
2024-05-29,Curious Cactus,22515531.0,2023-10-31,113.37,87.36,104.83,8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1356709.0,284934.0,2023-10-31,True,,0.87,6.11,7.022988505747127,E
2024-05-31,Daring Dragon,24267242.0,2024-03-11,65.41,50.4,60.48,4.99,5e160574-2903-43c6-bf2b-9091ba693c26,1657022.0,4183994.0,2024-03-11,False,,0.5,0.5,1.0,D
